,phi,psi,w
-407.6073991,-85.24599486783437,-51.20042202235973,159.46695546993962
-407.5869061,-71.14245056448466,-54.40256818813443,166.0795360460138
-407.5651793,-80.51912435251492,-58.11297894373101,154.52101229501272
-407.5420915,-83.14691170060557,-60.54809349385417,155.99603791021687
-407.5113460,-83.14047184242735,-60.53037350792675,155.98267262949196
-407.4846165,-83.118860026506,-67.67813210571018,158.50021121628436
-407.4635866,-78.42844439138696,-59.577973834679234,152.04539597564357
-407.4377093,-86.19777440236906,-61.36488855937937,156.38794062057744
-407.4133355,-85.86532083714444,-58.88638788075268,159.81881741885732
-407.3885619,-71.08914602634802,-64.36424617135808,164.46653213003736
-407.3622036,-79.60104503628523,-62.001491640256155,157.38158538521716
-407.3373909,-63.1986453313362,-58.334857178005024,154.44045113445787
-407.3151415,-77.24679941144836,-51.420862866431335,150.99674505497256
-407.2944177,-68.0416427076415,-60.5477081996404,162.31753211016252
-407.2682209,-78.02512382796871,-63.71673748268982,161.47329882784547
-407.2479544,-79.46047999454915,-60.58635807569958,152.87260731398234
-407.2224640,-63.70299281116561,-58.99088243241792,142.67441331026174
-407.2018278,-78.04466577597412,-63.72264323194093,161.47703367834666
-407.1745349,-98.88430855809258,-59.99082912954591,162.7019942495679
-407.1519383,-74.3435194306557,-58.48919891419378,154.1363161341262
-407.1282772,-76.44118572478365,-71.11837997118586,158.85826756768571
-407.1081434,-88.8691454498076,-61.3249366612418,156.56386368664485
-407.0840956,-82.29927325715907,-60.58653561058926,156.1789510929865
-407.0630090,-82.0628702841699,-56.529669821972824,153.07065365765166
-407.0380506,-75.80364156435989,-60.62200267418326,158.74510593012664
-407.0066472,-67.2274743809152,-66.51118170910722,138.8275842314657
-406.9828533,-69.03265157077769,-67.87300996243593,141.1692563443849
-406.9599350,-69.93631571455843,-66.99649651222035,140.3181740200573
-406.9370146,-63.057050234684425,-53.559525226109095,162.61024803645589
-406.9143822,-92.93553333041726,-58.78944778685163,159.34097346292364
-406.8915234,-71.17383991256537,-61.90253954540685,162.4909409150229
-406.8682560,-72.65341264974492,-56.78787423714422,165.4186521011211
-406.8432281,-70.06504511441632,-60.86285428492117,154.92645949316687
-406.8222842,-74.69463553535138,-70.76929270443651,149.8247523870001
-406.8007985,-81.70454380782563,-61.03695771801203,155.60877590702248
-406.7802855,-138.35459004186072,-57.45500522556411,174.74177828608995
-406.7592690,-90.15205030813664,-58.51551704335137,155.15909842872762
-406.7316805,-64.78311040097957,-58.68292664338851,164.3502747906819
-406.7116376,-84.41439518108034,-64.40741964754062,158.79259728462785
-406.6829374,-73.4926612196307,-58.380332130715196,166.88386618587262
-406.6597175,-90.04270489581906,-58.975853107393675,157.93953326895652
-406.6325997,-86.17699883040056,-57.84036891110912,152.73033737393973
-406.6124914,-89.3826869916399,-63.93768932417291,161.2571480078911
-406.5819298,-63.275203008305745,-58.79640240203658,153.1822543968603
-406.5607992,-90.64556561594144,-57.501416897243175,155.84812269604978
-406.5383041,-63.25165070250089,-58.77875839373689,153.23096091462443
-406.5171468,-97.43654530930493,-60.53988912992864,162.08330946760978
-406.4931220,-89.02253795768029,-64.29219420680221,160.69205231250208
-406.4694862,-71.86360402989874,-64.83295367969073,164.47029513275257
-406.4405847,-75.66629487535259,-57.80297528550388,148.54875214752713
-406.4199371,-75.02656910346529,-57.79929361586014,151.42710102711462
-406.3893510,-80.64313894189772,-51.995590429046075,162.6671700231191
-406.3662592,-73.3140803579976,-64.25148888788006,161.81160488220385
-406.3399647,-83.34820424155164,-56.26537871288266,159.69551647385126
-406.3171745,-95.14335593986469,-61.61677239286758,161.5244339546264
-406.2944382,-96.65848226646608,-60.00906806854442,159.0244245871252
-406.2719761,-81.28523617870133,-61.19121675948872,155.01411199249242
-406.2324750,-80.98903348667623,-59.334093216783224,154.44562330454204
-406.2003068,-64.2566638666384,-57.24657761175584,151.82379554595732
-406.1799645,-130.55429632727075,-59.01531158255994,166.9024687177177
-406.1550497,-83.39307968351592,-62.28556895983059,154.05511117929169
-406.1330433,-83.07904188003789,-55.79810308891764,153.30212851242746
-406.1128956,-74.5534223186035,-56.15278844657306,166.27771024934873
-406.0898998,-70.42213534061982,-56.38528093492486,158.25266887123027
-406.0653750,-79.1246507297064,-59.3829063987415,153.70773096720882
-406.0396150,-91.91627005410285,-60.53506481341213,156.31132346115416
-406.0186459,-80.82450311226593,-70.52882311572328,149.32702968448623
-405.9984829,-88.72270738362538,-59.13001645889568,164.63750550222423
-405.9726024,-78.2498636252698,-68.09171485086291,148.0598130837122
-405.9493702,-86.98571875549597,-67.131795536842,162.38869668673445
-405.9258691,-80.4799175027203,-61.19530839979007,150.46781266327153
-405.9002310,-72.15261183568207,-65.98794897217235,164.0566370940495
-405.8731310,-76.32334811002724,-73.96074683308697,156.33504903182504
-405.8512765,-88.008275805951,-69.92709254493846,154.45414397757636
-405.8272471,-68.20667738079254,-60.050236103111445,136.96698237485745
-405.7982226,-79.88576425009111,-56.583852519379334,150.0343059929448
-405.7751433,-79.0778848778146,-59.28699029845972,156.91161562798996
-405.7540417,-69.1228499716372,-69.27981170300217,142.68853139901177
-405.7320419,-85.39604371783827,-59.542214332786195,163.19968215088946
-405.7112352,-82.42145237619062,-55.32862150736003,149.66502937729746
-405.6848140,-90.97320747164542,-67.93190320234366,153.9681976394401
-405.6616352,-80.83250057401025,-73.65190044879067,150.99411282166338
-405.6327828,-88.92090680062026,-63.093821116125476,158.34226471223027
-405.6108071,-84.63891018109726,-59.00369319927238,156.7557760567864
-405.5896732,-78.74534070691985,-64.82673106506383,156.45012513971994
-405.5678985,-75.6149721146101,-63.16310785116659,162.87198979441484
-405.5416783,-87.75152700579484,-59.490715666149626,150.30234985995284
-405.5209158,-74.72498547789424,-70.69510775799739,151.50116877602494
-405.4968581,-78.08675351326268,-60.9656027679608,155.19226466629922
-405.4767184,-78.98459156677066,-58.9428186892502,156.70574011312146
-405.4534760,-78.99731433274452,-58.92181041166962,156.68976581539985
-405.4288807,-67.97161152475864,-69.8070397931162,140.39253395340143
-405.4037066,-81.81335393319019,-56.359744651793704,157.99183234957547
-405.3771576,-82.4581553406096,-53.85428032356442,159.6459217515657
-405.3569038,-81.03274340810358,-59.85980385371384,155.92463370029273
-405.3332609,-87.88336269263941,-51.86325803137409,156.2669716310133
-405.3117785,-69.5849951674499,-55.70415741081632,167.22162945216138
-405.2907205,-65.74421579276476,-60.880097530315844,163.7065558157195
-405.2655893,-82.4377261531017,-53.93907389156224,151.06915685874318
-405.2430141,-89.2560984193834,-55.71303982845904,158.46616838252748
-405.2188277,-72.92587500330715,-64.01685666425935,161.16754355571038
-405.1928247,-71.25244770137331,-61.53360958728074,161.85395174489392
-405.1727709,-65.76491831364856,-59.48202181412901,156.29185749738804
-405.1498369,-76.31885176920115,-73.68316616670008,153.55550594352948
-405.1246892,-82.74525206422412,-70.67192077143017,155.25448901042918
-405.0984429,-62.43242778873668,-56.35281085228257,163.5939729696756
-405.0779187,-83.63702123624188,-66.09264570876519,158.27306385935293
-405.0554805,-84.59013883100552,-57.37575425854008,155.93945820903386
-405.0316188,-62.60095113183349,-58.74431971825476,150.5630937089081
-405.0093568,-85.09269359086484,-55.73397425386475,155.6912107908014
-404.9878973,-67.0764191323821,-60.01222898873172,162.3985061709995
-404.9605999,-85.32572274860384,-56.03166847607472,157.12415558608137
-404.9375945,-82.76239512474471,-59.52550072415572,155.8967155789794
-404.9135403,-83.42031742152993,-74.23355419260348,163.94332861452696
-404.8934855,-96.85828195510935,-65.78072206493634,167.6907999304822
-404.8641532,-81.55811819237664,-55.38342540554459,149.29350728097162
-404.8425516,-81.02458135819347,-62.759584976457205,165.8430024792628
-404.8223490,-83.12514969898635,-66.18179221474776,160.70617262617637
-404.8014550,-68.65191830638693,-56.092028572218425,165.13521142968548
-404.7791646,-92.89443207118264,-57.400563952781496,158.06973283587934
-404.7586925,-67.3632281499121,-64.56298260312295,142.7365127300614
-404.7360100,-92.5638017734971,-64.57264732276761,161.69942216694898
-404.7118666,-89.12116826716583,-59.26013498907461,156.54053025746313
-404.6886832,-76.1677219723654,-62.91734859133061,156.09815554899708
-404.6610544,-78.8049503939491,-62.16528563536442,163.205570743755
-404.6409502,-79.96409383528717,-61.62304123109516,153.37682402259978
-404.6167481,-86.36409480542424,-63.39899610002121,156.8164273060139
-404.5898262,-89.154220670146,-67.67758084626962,161.1530217535657
-404.5661392,-73.04727055868538,-65.26750701926764,161.7165485033429
-404.5392516,-83.41507964561534,-65.10073294064796,159.54086229168567
-404.5126928,-82.65498618584829,-58.49527771371484,153.46098114285303
-404.4836738,-83.71845313405811,-56.33023478411263,152.69174618169325
-404.4573049,-85.42989272265662,-80.18849699526807,168.2587612859156
-404.4321270,-78.38466216515039,-63.18103707499045,158.53576152946383
-404.4063453,-78.94998317511926,-50.66367936863971,152.36215726490192
-404.3861730,-84.99241538869352,-58.117675989033515,151.74739229243602
-404.3660443,-78.72903829223766,-67.73330180492496,147.86436919027008
-404.3447007,-82.4559077189034,-71.3498733419941,151.3673247957704
-404.3208271,-92.3715537546695,-61.10732498894654,168.1751254803155
-404.3006836,-81.72980433025522,-72.35817606792402,148.69139301316346
-404.2758923,-81.06257791937233,-60.83781078140368,154.6213846482753
-404.2552228,-81.0252085671891,-60.95185833912538,154.6359088299204
-404.2174636,-84.67264189885664,-56.6362506009545,147.86856957440034
-404.1973926,-69.05982608371656,-56.74183506845034,170.12608230831188
-404.1773648,-80.67060095109332,-55.263501298595166,163.93129404994585
-404.1556707,-80.70114893989002,-61.0529551421926,156.62994779919848
-404.1244113,-73.00819502343685,-59.651830161783785,151.96018698954356
-404.1031379,-78.26298338691929,-72.29123299006343,149.4817826451268
-404.0811828,-97.98765479034189,-66.88012034059295,152.8124637558786
-404.0579890,-87.13556112453868,-58.58446308491891,151.71569887298944
-404.0358309,-83.33450990736324,-55.64881429428929,158.31249640564903
-404.0076571,-73.09987066195754,-60.78503116680788,134.04696947660383
-403.9873914,-91.97106379309659,-56.13124322889605,153.67249272568756
-403.9647738,-84.72399716236148,-70.55042161119604,152.57609674239535
-403.9430740,-92.20187414756433,-62.27259550780707,164.6118868497362
-403.9109656,-100.29967481690937,-70.59728727252525,167.02785952716587
-403.8906466,-63.04275522373592,-58.851452589884175,150.69563566229644
-403.8694391,-66.12092225518582,-68.72765696334281,168.35556602448045
-403.8485999,-78.25029041128161,-68.81582551327767,149.052538228113
-403.8258061,-103.55715062605928,-72.37666452923905,158.43485126558946
-403.8046867,-81.27534864932933,-58.58603028717316,151.20236416687237
-403.7835760,-72.31058798526338,-66.25638069014423,163.96852534895325
-403.7525297,-86.38354878456731,-57.32460376374585,165.8636720646713
-403.7324410,-85.87475784262332,-63.863074458637946,157.64334461548341
-403.7073463,-83.52810712753343,-61.90261802633541,156.28138905725945
-403.6849127,-85.85900069291229,-59.05647663919164,160.3610462783795
-403.6637268,-78.24188559144233,-73.6729822995456,167.8135670839524
-403.6386449,-60.65857081625037,-58.526628182074035,142.82810792231788
-403.6181188,-82.64549918403887,-59.279130651036745,154.51065086784058
-403.5935069,-70.08129647349514,-59.683640235572824,155.82798312461554
-403.5706691,-64.50043460942258,-58.734629522978246,155.57970964329652
-403.5491071,-76.17351363183063,-72.30795180685202,152.82419317731743
-403.5284863,-79.09336892179184,-62.92325973613239,161.078678127362
-403.5053254,-93.55564780266147,-69.93857592435876,154.12006643553073
-403.4832143,-87.79401201387202,-58.59944576128741,154.46834600635466
-403.4619380,-79.97793437899247,-55.47970332568484,147.84800998571615
-403.4317379,-83.97742702177126,-65.00990360497335,156.97410654733932
-403.4036433,-79.05657811416124,-56.51031324222643,146.99960864213443
-403.3697474,-75.66094318311674,-65.94895055909186,163.20260062205566
-403.3409678,-78.84356695016353,-60.93264355979678,158.52716449916755
-403.3194536,-83.68956394722474,-57.99303789632388,166.35772416307472
-403.2871736,-84.28943813577885,-70.36932482505313,152.02837518402148
-403.2643091,-80.53867000769104,-61.667166856990036,157.2049751882179
-403.2433454,-100.41559465177063,-61.11375145502008,153.54880185383894
-403.2141570,-65.3363125633384,-59.69057113149629,160.13485944054312
-403.1940058,-85.39236336201847,-72.89137271422258,156.1755121209326
-403.1734084,-88.53834142142735,-64.83240819770148,158.80627236713366
-403.1517171,-94.27645142134362,-62.766540765036346,160.35640264731558
-403.1274525,-84.68688783442096,-57.35474088936064,153.09437774099356
-403.0991568,-72.85387993584297,-62.02315828735686,167.04239549147573
-403.0781637,-88.34352973683345,-66.28867616207994,167.4206874684295
-403.0518811,-87.04336148568177,-70.80465329435042,149.15654959637013
-403.0274548,-73.05595449500589,-65.14702020307344,140.64889685133306
-403.0049266,-95.89602230657222,-57.86459357732191,158.76881196423673
-402.9833531,-113.35685664965268,-77.25323708257454,154.5168458354406
-402.9612951,-68.11954633520621,-66.22363274725107,135.80214132726528
-402.9404889,-77.98502253863907,-65.64805633640442,171.24178409665868
-402.9203525,-75.35338371007845,-68.08480557193771,160.56279177032494
-402.8960595,-85.98665214510514,-65.21268538683277,157.15340588071354
-402.8739711,-85.75960808069647,-75.64204496497855,158.87251979822284
-402.8518088,-141.11316189252528,-54.72118504392563,175.70553336128884
-402.8312522,-86.93789946264637,-64.14156606695636,158.79342406462098
-402.8078518,-89.04451823544382,-70.52370800564083,151.6943335462046
-402.7877742,-86.93797179583432,-64.14359701295727,158.79452921031293
-402.7628441,-87.88714052118863,-61.222504090733985,166.12853690821316
-402.7413521,-75.89441214769393,-62.369078102241815,155.11093753978614
-402.7186529,-68.85184187566787,-65.38320884959816,161.5201433479446
-402.6978371,-67.46409275001979,-57.060651602346084,157.4669390144477
-402.6731763,-81.45857070202057,-55.1090030803218,156.39953541578979
-402.6520488,-67.4591643388604,-57.06136316615927,157.47211503203397
-402.6282734,-83.06812527392341,-72.63500308529174,157.73287810722348
-402.6065194,-71.67516749432224,-61.04285507499837,168.73276786434795
-402.5853641,-79.7944517782454,-55.44483457598821,156.18606361733998
-402.5633859,-83.5009385744436,-57.145730353452706,154.9346437164497
-402.5406041,-91.65564014113305,-87.35545434887877,163.81743879232576
-402.5203966,-73.99013110654938,-70.63846148177815,150.5587941895391
-402.4980929,-84.94560438370665,-55.737441958142554,154.5234890451232
-402.4713773,-80.07670952549836,-58.384484833818746,154.12540855442694
-402.4464985,-90.3203476041898,-65.1469124204473,167.77840556562717
-402.4238857,-86.25261310321787,-74.05608662684784,158.91481130274883
-402.3996793,-85.94852096225421,-57.05306995700327,156.69754819273527
-402.3647510,-97.69404165171392,-70.25371106167633,154.97004255574603
